time,wait,distance
52.00,15.00,394.90
102.00,10.00,594.90
61.00,20.00,394.90
44.00,8.00,394.90
49.00,10.00,394.90
51.00,11.00,394.90
53.00,15.00,394.90
46.00,5.00,394.90
55.00,2.00,394.90
45.00,4.00,394.90
123.00,40.00,594.90
40.00,0.00,394.90
47.00,3.00,394.90
33.00,0.00,394.90
100.00,5.00,594.90
134.00,46.00,594.90
40.00,0.00,394.90
51.00,1.00,394.90
76.00,1.00,594.90
42.00,0.00,394.90
94.00,8.00,394.90
36.00,0.00,394.90
47.00,0.00,394.90
76.00,4.00,594.90
39.00,0.00,394.90
36.00,0.00,394.90
32.00,0.00,394.90
32.00,0.00,394.90
88.00,29.00,594.90
115.00,36.00,594.90
61.00,12.00,394.90
83.00,23.00,394.90
75.00,22.00,394.90
97.00,10.00,394.90
104.00,27.00,594.90
111.00,21.00,394.90
118.00,25.00,594.90
54.00,10.00,394.90
51.00,8.00,394.90
97.00,22.00,594.90
90.00,6.00,394.90
47.00,7.00,394.90
111.00,24.00,394.90
141.00,30.00,594.90
93.00,21.00,594.90
92.00,24.00,594.90
84.00,18.00,594.90
128.00,20.00,394.90
134.00,30.00,594.90
77.00,11.00,594.90
71.00,5.00,594.90
65.00,4.00,594.90
87.00,12.00,394.90
122.00,13.00,394.90
76.00,6.00,394.90
54.00,20.00,394.90
63.00,20.00,394.90
53.00,12.00,394.90
49.00,9.00,394.90
121.00,37.00,594.90
56.00,16.00,394.90
60.00,14.00,394.90
41.00,3.00,394.90
112.00,16.00,394.90
53.00,11.00,394.90
49.00,7.00,394.90
34.00,0.00,394.90
58.00,10.00,394.90
87.00,22.00,394.90
51.00,8.00,394.90
104.00,29.00,594.90
46.00,2.00,394.90
136.00,34.00,594.90
38.00,0.00,394.90
140.00,33.00,594.90
45.00,4.00,394.90
44.00,1.00,394.90
31.00,0.00,394.90
134.00,14.00,594.90
77.00,9.00,594.90
32.00,0.00,394.90
39.00,0.00,394.90
107.00,29.00,594.90
41.00,0.00,394.90
75.00,9.00,394.90
34.00,0.00,394.90
110.00,24.00,394.90
35.00,0.00,394.90
120.00,40.00,594.90
101.00,28.00,594.90
95.00,21.00,594.90
112.00,42.00,394.90
91.00,17.00,394.90
74.00,7.00,394.90
97.00,33.00,394.90
120.00,26.00,594.90
87.00,14.00,394.90
94.00,28.00,594.90
94.00,23.00,594.90
80.00,8.00,394.90
94.00,29.00,394.90
73.00,7.00,394.90
89.00,20.00,594.90
88.00,15.00,594.90
71.00,3.00,594.90
63.00,1.00,594.90
65.00,0.00,594.90
85.00,11.00,594.90
84.00,13.00,594.90
151.00,39.00,594.90
58.00,0.00,594.90
60.00,0.00,594.90
117.00,35.00,594.90
